timestamp,open,high,low,close,volume
2026-03-02 18:30:00+00:00,25036.25,25039.5,24999.75,25021.75,9083.0
2026-03-02 18:45:00+00:00,25021.0,25021.75,24968.5,24972.5,8944.0
2026-03-02 19:00:00+00:00,24972.0,25055.25,24966.25,25049.0,10533.0
2026-03-02 19:15:00+00:00,25049.5,25089.0,25049.0,25079.25,16047.0
2026-03-02 19:30:00+00:00,25079.75,25098.25,25068.5,25076.75,10349.0
2026-03-02 19:45:00+00:00,25077.0,25101.0,25076.25,25082.75,6644.0
2026-03-02 20:00:00+00:00,25082.5,25090.5,24959.0,24967.75,23418.0
2026-03-02 20:15:00+00:00,24967.25,25020.75,24946.75,24966.25,16948.0
2026-03-02 20:30:00+00:00,24967.5,25015.75,24962.0,25008.75,10193.0
2026-03-02 20:45:00+00:00,25008.0,25062.75,24996.5,25021.75,24427.0
2026-03-02 21:00:00+00:00,25022.0,25028.75,24976.5,24997.25,10050.0
2026-03-02 21:15:00+00:00,24998.0,25000.75,24984.25,24997.5,1810.0
2026-03-02 21:30:00+00:00,24996.25,25007.75,24992.5,25005.25,1075.0
2026-03-02 21:45:00+00:00,25005.25,25006.5,24978.5,24995.75,1747.0
2026-03-02 23:00:00+00:00,25002.75,25011.0,24965.0,24972.0,1127.0
2026-03-02 23:15:00+00:00,24973.25,24977.25,24947.0,24960.75,1792.0
2026-03-02 23:30:00+00:00,24963.0,24971.5,24944.25,24947.5,1187.0
2026-03-02 23:45:00+00:00,24947.25,24978.75,24947.0,24971.0,1276.0
2026-03-03 00:00:00+00:00,24972.5,24982.25,24939.5,24947.5,2055.0
2026-03-03 00:15:00+00:00,24948.0,24957.25,24927.0,24939.5,1763.0
2026-03-03 00:30:00+00:00,24942.0,24948.25,24930.75,24946.5,914.0
2026-03-03 00:45:00+00:00,24947.25,24952.0,24925.0,24931.5,1013.0
2026-03-03 01:00:00+00:00,24931.75,24956.5,24904.0,24942.75,2276.0
2026-03-03 01:15:00+00:00,24944.25,24960.0,24921.25,24923.5,1919.0
2026-03-03 01:30:00+00:00,24923.25,24934.0,24893.0,24909.75,2061.0
2026-03-03 01:45:00+00:00,24910.5,24914.0,24869.0,24872.75,1736.0
2026-03-03 02:00:00+00:00,24874.0,24878.25,24835.0,24853.5,3271.0
2026-03-03 02:15:00+00:00,24857.0,24859.0,24806.5,24837.5,3229.0
2026-03-03 02:30:00+00:00,24837.25,24879.25,24831.0,24862.0,2688.0
2026-03-03 02:45:00+00:00,24860.75,24877.75,24850.75,24861.25,1532.0
2026-03-03 03:00:00+00:00,24862.75,24883.25,24833.25,24851.75,1661.0
2026-03-03 03:15:00+00:00,24852.75,24860.5,24816.0,24823.25,1352.0
2026-03-03 03:30:00+00:00,24823.25,24873.25,24804.25,24863.25,2377.0
2026-03-03 03:45:00+00:00,24865.0,24880.0,24839.0,24846.0,1318.0
2026-03-03 04:00:00+00:00,24846.5,24864.0,24822.5,24835.25,1425.0
2026-03-03 04:15:00+00:00,24835.75,24846.25,24800.75,24815.25,1727.0
2026-03-03 04:30:00+00:00,24816.0,24830.5,24800.0,24818.25,1676.0
2026-03-03 04:45:00+00:00,24819.5,24825.0,24788.75,24802.75,1905.0
2026-03-03 05:00:00+00:00,24823.25,24829.0,24796.75,24808.75,1743.0
2026-03-03 05:15:00+00:00,24810.25,24822.25,24799.0,24813.25,1289.0
2026-03-03 05:30:00+00:00,24811.5,24811.5,24771.75,24776.0,2535.0
2026-03-03 05:45:00+00:00,24776.25,24784.5,24744.0,24765.5,2291.0
2026-03-03 06:00:00+00:00,24765.25,24789.25,24743.0,24763.5,2313.0
2026-03-03 06:15:00+00:00,24763.25,24797.75,24736.0,24797.25,2107.0
2026-03-03 06:30:00+00:00,24795.25,24800.0,24757.75,24758.5,1868.0
2026-03-03 06:45:00+00:00,24757.75,24765.25,24737.0,24754.0,1934.0
2026-03-03 07:00:00+00:00,24753.25,24767.5,24721.0,24738.25,3490.0
2026-03-03 07:15:00+00:00,24738.25,24758.0,24692.75,24703.75,2952.0
2026-03-03 07:30:00+00:00,24703.75,24713.5,24676.5,24701.0,2769.0
2026-03-03 07:45:00+00:00,24700.5,24713.5,24668.5,24676.0,2542.0
2026-03-03 08:00:00+00:00,24674.75,24694.5,24634.0,24638.0,5992.0
2026-03-03 08:15:00+00:00,24638.0,24662.0,24597.75,24598.75,6488.0
2026-03-03 08:30:00+00:00,24598.0,24621.5,24506.75,24539.0,9173.0
2026-03-03 08:45:00+00:00,24538.75,24548.0,24505.0,24516.5,5653.0
2026-03-03 09:00:00+00:00,24516.25,24581.75,24515.25,24560.0,6388.0
2026-03-03 09:15:00+00:00,24558.5,24561.0,24509.0,24520.25,3734.0
2026-03-03 09:30:00+00:00,24520.0,24543.25,24495.0,24500.25,4300.0
2026-03-03 09:45:00+00:00,24500.25,24503.0,24444.0,24453.75,6485.0
2026-03-03 10:00:00+00:00,24454.0,24484.0,24422.0,24451.5,5743.0
2026-03-03 10:15:00+00:00,24447.5,24480.0,24433.75,24436.75,3711.0
2026-03-03 10:30:00+00:00,24436.5,24470.25,24393.0,24469.0,8000.0
2026-03-03 10:45:00+00:00,24468.25,24483.0,24400.25,24452.75,5244.0
2026-03-03 11:00:00+00:00,24450.25,24478.25,24423.0,24428.5,3665.0
2026-03-03 11:15:00+00:00,24428.25,24486.75,24370.0,24455.0,6128.0
2026-03-03 11:30:00+00:00,24457.75,24508.25,24455.5,24498.0,4383.0
2026-03-03 11:45:00+00:00,24497.75,24514.25,24471.0,24488.5,3613.0
2026-03-03 12:00:00+00:00,24487.0,24576.0,24478.5,24555.25,5891.0
2026-03-03 12:15:00+00:00,24556.25,24601.25,24535.5,24571.5,5253.0
2026-03-03 12:30:00+00:00,24570.5,24591.5,24549.75,24581.25,4264.0
2026-03-03 12:45:00+00:00,24582.0,24606.75,24557.25,24583.5,3936.0
2026-03-03 13:00:00+00:00,24584.0,24590.0,24528.5,24549.5,4111.0
2026-03-03 13:15:00+00:00,24550.5,24575.5,24515.0,24529.75,4691.0
2026-03-03 13:30:00+00:00,24530.25,24532.75,24474.25,24495.5,7796.0
2026-03-03 13:45:00+00:00,24496.0,24501.0,24447.75,24495.0,6254.0
2026-03-03 14:00:00+00:00,24496.0,24507.0,24456.0,24478.75,6077.0
2026-03-03 14:15:00+00:00,24478.25,24543.5,24471.25,24533.5,8961.0
2026-03-03 14:30:00+00:00,24534.5,24661.25,24502.5,24533.0,52541.0
2026-03-03 14:45:00+00:00,24532.0,24614.25,24480.25,24489.25,33677.0
2026-03-03 15:00:00+00:00,24489.0,24562.5,24459.75,24502.75,32099.0
2026-03-03 15:15:00+00:00,24501.25,24518.5,24352.0,24358.5,27110.0
2026-03-03 15:30:00+00:00,24358.75,24472.75,24356.25,24415.25,24899.0
2026-03-03 15:45:00+00:00,24415.5,24460.0,24373.0,24446.75,20996.0
2026-03-03 16:00:00+00:00,24447.25,24592.0,24436.5,24572.0,23758.0
2026-03-03 16:15:00+00:00,24573.0,24642.5,24570.0,24618.75,19501.0
2026-03-03 16:30:00+00:00,24618.0,24653.75,24563.25,24647.5,19645.0
2026-03-03 16:45:00+00:00,24647.25,24724.75,24644.75,24671.0,20200.0
2026-03-03 17:00:00+00:00,24672.0,24691.5,24620.5,24656.5,14813.0
2026-03-03 17:15:00+00:00,24656.0,24712.25,24631.75,24703.5,11730.0
2026-03-03 17:30:00+00:00,24704.75,24707.5,24602.5,24692.75,12915.0
2026-03-03 17:45:00+00:00,24692.0,24699.0,24624.5,24641.5,9081.0
2026-03-03 18:00:00+00:00,24641.0,24704.0,24640.75,24679.0,10865.0
2026-03-03 18:15:00+00:00,24680.0,24772.25,24674.5,24746.75,13787.0
2026-03-03 18:30:00+00:00,24746.25,24832.5,24742.0,24802.5,14753.0
2026-03-03 18:45:00+00:00,24803.0,24824.5,24771.0,24800.25,10391.0
2026-03-03 19:00:00+00:00,24799.5,24813.5,24730.25,24766.5,10751.0
2026-03-03 19:15:00+00:00,24768.5,24802.75,24752.0,24759.25,8743.0
2026-03-03 19:30:00+00:00,24759.5,24822.75,24709.5,24819.75,16997.0
2026-03-03 19:45:00+00:00,24820.75,24850.0,24766.0,24787.25,12785.0
2026-03-03 20:00:00+00:00,24787.25,24821.75,24773.5,24774.5,9907.0
2026-03-03 20:15:00+00:00,24773.75,24790.25,24741.5,24782.75,9957.0
2026-03-03 20:30:00+00:00,24782.25,24807.75,24755.75,24768.0,9127.0
2026-03-03 20:45:00+00:00,24767.5,24780.0,24718.0,24756.5,24664.0
2026-03-03 21:00:00+00:00,24756.5,24758.25,24727.0,24737.5,7914.0
2026-03-03 21:15:00+00:00,24736.75,24746.75,24717.0,24723.5,2040.0
2026-03-03 21:30:00+00:00,24723.5,24731.25,24691.5,24721.0,2906.0
2026-03-03 21:45:00+00:00,24720.0,24727.25,24707.75,24709.75,1363.0
2026-03-03 23:00:00+00:00,24710.75,24765.0,24669.75,24746.25,2316.0
2026-03-03 23:15:00+00:00,24747.75,24759.5,24702.25,24706.75,2230.0
2026-03-03 23:30:00+00:00,24708.5,24733.0,24700.5,24720.25,899.0
2026-03-03 23:45:00+00:00,24719.75,24742.0,24698.0,24703.0,1157.0
2026-03-04 00:00:00+00:00,24702.0,24744.5,24676.0,24737.0,2881.0
2026-03-04 00:15:00+00:00,24737.5,24803.5,24732.25,24766.75,3205.0
2026-03-04 00:30:00+00:00,24768.25,24770.5,24688.75,24700.0,3056.0
2026-03-04 00:45:00+00:00,24699.25,24766.0,24699.25,24747.5,3060.0
2026-03-04 01:00:00+00:00,24749.0,24772.25,24691.0,24705.0,2747.0
2026-03-04 01:15:00+00:00,24704.75,24719.5,24637.5,24653.0,3627.0
2026-03-04 01:30:00+00:00,24651.75,24721.5,24630.75,24709.0,3355.0
2026-03-04 01:45:00+00:00,24710.25,24713.75,24645.5,24676.0,2949.0
2026-03-04 02:00:00+00:00,24676.5,24703.25,24633.75,24644.0,2639.0
2026-03-04 02:15:00+00:00,24642.25,24667.5,24619.0,24622.5,2011.0
2026-03-04 02:30:00+00:00,24621.75,24629.5,24588.0,24624.25,2868.0
2026-03-04 02:45:00+00:00,24624.5,24666.75,24623.25,24637.0,2158.0
2026-03-04 03:00:00+00:00,24637.0,24638.0,24586.0,24593.25,2760.0
2026-03-04 03:15:00+00:00,24593.75,24603.5,24555.5,24569.5,2410.0
2026-03-04 03:30:00+00:00,24568.25,24573.0,24525.0,24565.25,3368.0
2026-03-04 03:45:00+00:00,24566.25,24600.75,24550.5,24599.25,2248.0
2026-03-04 04:00:00+00:00,24600.25,24644.75,24594.0,24623.0,2492.0
2026-03-04 04:15:00+00:00,24621.75,24637.25,24586.0,24593.25,1697.0
2026-03-04 04:30:00+00:00,24591.75,24605.5,24566.0,24598.25,1824.0
2026-03-04 04:45:00+00:00,24599.0,24607.5,24575.0,24595.75,1118.0
2026-03-04 05:00:00+00:00,24580.5,24588.0,24562.0,24565.0,1748.0
2026-03-04 05:15:00+00:00,24565.25,24593.75,24532.5,24557.5,1827.0
2026-03-04 05:30:00+00:00,24557.0,24617.75,24541.0,24597.5,1742.0
2026-03-04 05:45:00+00:00,24597.75,24606.75,24570.0,24574.25,1193.0
2026-03-04 06:00:00+00:00,24573.5,24573.5,24511.5,24517.5,2044.0
2026-03-04 06:15:00+00:00,24517.25,24549.25,24499.0,24547.25,2796.0
2026-03-04 06:30:00+00:00,24547.0,24590.0,24541.0,24572.75,2303.0
2026-03-04 06:45:00+00:00,24572.25,24575.5,24547.0,24572.25,1475.0
2026-03-04 07:00:00+00:00,24570.25,24585.0,24537.5,24543.0,2112.0
2026-03-04 07:15:00+00:00,24540.75,24615.25,24535.5,24601.0,2624.0
2026-03-04 07:30:00+00:00,24602.5,24665.5,24597.5,24656.25,2966.0
2026-03-04 07:45:00+00:00,24655.75,24677.75,24642.0,24657.0,2086.0
2026-03-04 08:00:00+00:00,24657.0,24675.75,24635.75,24669.0,3865.0
2026-03-04 08:15:00+00:00,24669.75,24688.25,24611.5,24629.75,2773.0
2026-03-04 08:30:00+00:00,24629.75,24668.5,24619.75,24664.0,2051.0
2026-03-04 08:45:00+00:00,24667.0,24678.0,24632.25,24644.0,1640.0
2026-03-04 09:00:00+00:00,24648.25,24708.0,24621.0,24693.25,2677.0
2026-03-04 09:15:00+00:00,24692.5,24720.75,24685.5,24706.75,2229.0
2026-03-04 09:30:00+00:00,24707.25,24745.5,24694.75,24734.0,2678.0
2026-03-04 09:45:00+00:00,24733.5,24771.25,24726.25,24754.75,2936.0
2026-03-04 10:00:00+00:00,24754.25,24860.0,24734.25,24850.25,7662.0
2026-03-04 10:15:00+00:00,24851.25,24866.25,24795.25,24805.25,4967.0
2026-03-04 10:30:00+00:00,24806.0,24845.25,24805.25,24832.75,2281.0
2026-03-04 10:45:00+00:00,24833.25,24854.5,24812.25,24842.5,2587.0
2026-03-04 11:00:00+00:00,24842.75,24875.0,24839.5,24859.0,3843.0
2026-03-04 11:15:00+00:00,24860.0,24895.0,24855.75,24864.0,3354.0
2026-03-04 11:30:00+00:00,24864.5,24872.5,24816.25,24817.5,2703.0
2026-03-04 11:45:00+00:00,24815.0,24836.25,24801.25,24805.5,2875.0
2026-03-04 12:00:00+00:00,24806.25,24844.25,24804.25,24828.0,3259.0
2026-03-04 12:15:00+00:00,24829.5,24829.5,24728.0,24731.25,4995.0
2026-03-04 12:30:00+00:00,24732.25,24794.25,24720.5,24783.75,4097.0
2026-03-04 12:45:00+00:00,24782.25,24803.25,24758.25,24800.75,2676.0
2026-03-04 13:00:00+00:00,24800.5,24930.25,24795.5,24918.0,9212.0
2026-03-04 13:15:00+00:00,24918.0,24926.75,24863.25,24882.0,5410.0
2026-03-04 13:30:00+00:00,24882.75,24925.0,24860.25,24904.25,6489.0
2026-03-04 13:45:00+00:00,24902.75,24918.25,24875.5,24889.25,5914.0
2026-03-04 14:00:00+00:00,24889.5,24904.5,24866.0,24897.0,4273.0
2026-03-04 14:15:00+00:00,24896.0,24911.5,24846.5,24852.25,6640.0
2026-03-04 14:30:00+00:00,24853.0,24970.25,24837.25,24853.25,44027.0
2026-03-04 14:45:00+00:00,24849.25,24944.0,24826.0,24922.5,25339.0
2026-03-04 15:00:00+00:00,24919.25,25009.75,24891.5,24978.25,30270.0
2026-03-04 15:15:00+00:00,24978.0,25146.25,24973.75,25139.5,30809.0
2026-03-04 15:30:00+00:00,25139.0,25148.5,25060.75,25061.5,22356.0
2026-03-04 15:45:00+00:00,25062.25,25132.5,25036.75,25127.5,18283.0
2026-03-04 16:00:00+00:00,25127.25,25158.25,25059.0,25070.25,19618.0
2026-03-04 16:15:00+00:00,25071.0,25121.25,25051.0,25105.75,15153.0
2026-03-04 16:30:00+00:00,25105.75,25168.5,25097.25,25159.75,16132.0
2026-03-04 16:45:00+00:00,25160.0,25170.5,25139.25,25145.5,12401.0
2026-03-04 17:00:00+00:00,25146.25,25174.25,25132.25,25156.5,8670.0
2026-03-04 17:15:00+00:00,25156.25,25166.0,25131.0,25133.5,8276.0
2026-03-04 17:30:00+00:00,25132.75,25173.5,25105.0,25153.5,11784.0
2026-03-04 17:45:00+00:00,25152.5,25181.5,25150.25,25168.75,8769.0
2026-03-04 18:00:00+00:00,25170.0,25183.0,25157.25,25163.25,7119.0
2026-03-04 18:15:00+00:00,25162.5,25174.75,25140.5,25171.75,6658.0
2026-03-04 18:30:00+00:00,25172.0,25213.75,25170.5,25200.25,10993.0
2026-03-04 18:45:00+00:00,25201.0,25214.25,25178.75,25192.75,8986.0
2026-03-04 19:00:00+00:00,25192.5,25217.75,25186.25,25209.75,7458.0
2026-03-04 19:15:00+00:00,25209.5,25216.25,25189.25,25194.5,5721.0
2026-03-04 19:30:00+00:00,25194.75,25207.0,25183.5,25191.25,5386.0
2026-03-04 19:45:00+00:00,25191.25,25201.75,25180.25,25189.0,4846.0
2026-03-04 20:00:00+00:00,25188.75,25195.25,25147.25,25150.0,8240.0
2026-03-04 20:15:00+00:00,25150.25,25155.25,25124.0,25151.25,10562.0
2026-03-04 20:30:00+00:00,25150.75,25167.75,25135.75,25164.25,7235.0
2026-03-04 20:45:00+00:00,25164.25,25165.75,25113.5,25120.5,26579.0
2026-03-04 21:00:00+00:00,25120.25,25156.25,25092.5,25151.25,13254.0
2026-03-04 21:15:00+00:00,25151.5,25163.25,25114.0,25139.25,4479.0
2026-03-04 21:30:00+00:00,25139.5,25145.0,25130.0,25136.5,1173.0
2026-03-04 21:45:00+00:00,25136.25,25153.5,25127.75,25138.0,1559.0
2026-03-04 23:00:00+00:00,25156.5,25177.25,25140.0,25171.5,1000.0
2026-03-04 23:15:00+00:00,25170.5,25172.5,25143.5,25151.5,1392.0
2026-03-04 23:30:00+00:00,25152.0,25185.0,25145.0,25180.0,1346.0
2026-03-04 23:45:00+00:00,25180.25,25190.75,25166.0,25171.75,1655.0
2026-03-05 00:00:00+00:00,25171.0,25203.5,25160.25,25198.75,2047.0
2026-03-05 00:15:00+00:00,25200.0,25250.0,25198.75,25212.25,4069.0
2026-03-05 00:30:00+00:00,25213.0,25228.75,25202.0,25211.75,2117.0
2026-03-05 00:45:00+00:00,25213.0,25221.0,25198.5,25208.25,1418.0
2026-03-05 01:00:00+00:00,25209.75,25217.5,25184.5,25197.25,1940.0
2026-03-05 01:15:00+00:00,25196.25,25197.5,25134.25,25140.75,3995.0
2026-03-05 01:30:00+00:00,25140.0,25174.75,25072.0,25086.0,5722.0
2026-03-05 01:45:00+00:00,25087.25,25121.5,25044.0,25071.0,4870.0
2026-03-05 02:00:00+00:00,25070.75,25095.0,25060.25,25085.25,2234.0
2026-03-05 02:15:00+00:00,25083.75,25094.0,25056.5,25068.0,1705.0
2026-03-05 02:30:00+00:00,25070.0,25094.75,25050.0,25085.75,1899.0
2026-03-05 02:45:00+00:00,25087.25,25125.5,25078.0,25091.25,2387.0
2026-03-05 03:00:00+00:00,25090.75,25101.5,25074.5,25078.5,1431.0
2026-03-05 03:15:00+00:00,25079.75,25086.5,25029.75,25047.5,2057.0
2026-03-05 03:30:00+00:00,25048.5,25062.0,25025.25,25041.25,2919.0
2026-03-05 03:45:00+00:00,25040.0,25070.75,25030.5,25048.25,1817.0
2026-03-05 04:00:00+00:00,25046.75,25083.75,25031.75,25073.75,1898.0
2026-03-05 04:15:00+00:00,25074.5,25088.75,25066.75,25088.75,1063.0
2026-03-05 04:30:00+00:00,25088.75,25095.75,25066.75,25082.25,1071.0
2026-03-05 04:45:00+00:00,25082.5,25106.75,25082.0,25098.5,1091.0
2026-03-05 05:00:00+00:00,25097.0,25104.25,25086.75,25089.0,936.0
2026-03-05 05:15:00+00:00,25088.75,25090.5,25067.75,25077.25,1104.0
2026-03-05 05:30:00+00:00,25077.5,25081.0,25052.5,25055.5,1039.0
2026-03-05 05:45:00+00:00,25054.5,25066.0,25033.0,25034.75,1799.0
2026-03-05 06:00:00+00:00,25035.0,25041.0,24983.0,24985.75,3820.0
2026-03-05 06:15:00+00:00,24986.5,25022.75,24981.0,25010.75,1844.0
2026-03-05 06:30:00+00:00,25010.5,25012.0,24986.75,25007.5,1588.0
2026-03-05 06:45:00+00:00,25008.0,25092.75,24999.25,25092.0,3920.0
2026-03-05 07:00:00+00:00,25091.75,25098.0,25057.5,25069.0,2523.0
2026-03-05 07:15:00+00:00,25069.0,25094.25,25050.75,25088.75,1781.0
2026-03-05 07:30:00+00:00,25088.0,25089.25,25056.75,25064.75,1446.0
2026-03-05 07:45:00+00:00,25063.5,25073.25,25041.0,25073.0,1776.0
2026-03-05 08:00:00+00:00,25072.0,25078.25,24990.0,24997.25,4405.0
2026-03-05 08:15:00+00:00,24997.5,25044.5,24995.0,24995.0,3311.0
2026-03-05 08:30:00+00:00,24995.5,25023.25,24973.25,25005.75,3744.0
2026-03-05 08:45:00+00:00,25006.5,25053.5,25000.0,25051.75,2174.0
2026-03-05 09:00:00+00:00,25052.5,25205.75,25041.0,25183.0,9687.0
2026-03-05 09:15:00+00:00,25185.75,25196.75,25121.75,25128.25,6895.0
2026-03-05 09:30:00+00:00,25128.5,25146.0,25088.5,25092.0,3335.0
2026-03-05 09:45:00+00:00,25093.75,25124.0,25082.0,25114.0,2707.0
2026-03-05 10:00:00+00:00,25115.0,25131.0,25085.0,25116.5,2090.0
2026-03-05 10:15:00+00:00,25117.0,25143.25,25112.75,25135.0,1803.0
2026-03-05 10:30:00+00:00,25135.75,25142.75,25098.0,25106.0,1834.0
2026-03-05 10:45:00+00:00,25104.75,25123.75,25092.25,25106.25,1625.0
2026-03-05 11:00:00+00:00,25107.5,25138.5,25085.25,25137.0,2859.0
2026-03-05 11:15:00+00:00,25137.25,25148.25,25121.25,25136.0,1720.0
2026-03-05 11:30:00+00:00,25134.5,25153.75,25104.75,25122.25,2255.0
2026-03-05 11:45:00+00:00,25122.5,25137.5,25089.0,25093.5,1747.0
2026-03-05 12:00:00+00:00,25094.5,25111.25,25078.5,25098.25,2438.0
2026-03-05 12:15:00+00:00,25099.0,25157.75,25084.0,25117.75,3353.0
2026-03-05 12:30:00+00:00,25118.75,25125.0,25066.5,25081.75,2770.0
2026-03-05 12:45:00+00:00,25079.5,25102.75,25036.75,25069.0,4440.0
